customer_key,customer_id,customer_number,firstname,lastname,gender,birthdate,marital_status,country,create_date
2226,13225,AW00013225,Jésus,Suarez,Male,1952-12-19,Married,United States,2025-10-12
2227,13226,AW00013226,Jenna,Mitchell,Female,1952-09-09,Married,United States,2025-10-12
2228,13227,AW00013227,Alexander,Wilson,Male,1952-11-21,Married,United States,2025-10-12
2229,13228,AW00013228,Thomas,Sanchez,Male,1952-10-28,Married,United States,2025-10-12
2230,13229,AW00013229,Dylan,Wang,Male,1953-02-02,Married,United States,2025-10-12
2231,13230,AW00013230,Chloe,Bryant,Female,1952-09-07,Married,United States,2025-10-12
2232,13231,AW00013231,Alexia,Ross,Female,1954-04-10,Married,Canada,2025-10-12
2233,13232,AW00013232,Kaitlyn,Baker,Female,1954-04-19,Single,United States,2025-10-12
2234,13233,AW00013233,Richard,Coleman,Male,1954-06-04,Married,United States,2025-10-12
2235,13234,AW00013234,Robert,Lewis,Male,1959-08-19,Single,United States,2025-10-12
2236,13235,AW00013235,Jonathan,Robinson,Male,1954-03-22,Married,United States,2025-10-12
2237,13236,AW00013236,Robert,Wang,Male,1953-11-22,Married,United States,2025-10-12
2238,13237,AW00013237,Devin,Stewart,Male,1953-10-20,Married,United States,2025-10-12
2239,13238,AW00013238,John,Williams,Male,1954-04-25,Married,United States,2025-10-12
2240,13239,AW00013239,Matthew,Thomas,Male,1960-04-11,Married,Canada,2025-10-12
2241,13240,AW00013240,Blake,Foster,Male,1960-11-05,Married,United States,2025-10-12
2242,13241,AW00013241,Natalie,Ward,Female,1961-01-01,Married,Canada,2025-10-12
2243,13242,AW00013242,Kyle,Yang,Male,1961-05-05,Single,United States,2025-10-12
2244,13243,AW00013243,Alyssa,Davis,Female,1957-05-12,Single,United States,2025-10-12
2245,13244,AW00013244,Jose,Sharma,Male,1957-04-20,Married,United States,2025-10-12
2246,13245,AW00013245,Angel,Scott,Male,1956-12-21,Married,United States,2025-10-12
2247,13246,AW00013246,Hailey,Perez,Female,1957-07-25,Married,United States,2025-10-12
2248,13247,AW00013247,Zachary,Chen,Male,1963-05-11,Married,United States,2025-10-12
2249,13248,AW00013248,Isabella,Martinez,Female,1957-09-03,Married,United States,2025-10-12
2250,13249,AW00013249,Ryan,Perry,Male,1958-01-18,Married,Canada,2025-10-12
2251,13250,AW00013250,Jordan,King,Female,1963-02-19,Married,United States,2025-10-12
2252,13251,AW00013251,Raymond,Malhotra,Male,1974-08-12,Married,United Kingdom,2025-10-12
2253,13252,AW00013252,Bianca,Lu,Female,1963-12-31,Married,United Kingdom,2025-10-12
2254,13253,AW00013253,Carly,Xie,Female,1974-11-13,Married,United Kingdom,2025-10-12
2255,13254,AW00013254,Beth,Gomez,Female,1963-07-23,Married,United Kingdom,2025-10-12
2256,13255,AW00013255,Lance,Blanco,Male,1962-09-23,Married,Germany,2025-10-12
2257,13256,AW00013256,Abby,Subram,Female,1963-05-13,Single,Germany,2025-10-12
2258,13257,AW00013257,Jon,Chander,Male,1963-01-03,Married,Germany,2025-10-12
2259,13258,AW00013258,Anne,Dominguez,Female,1962-08-31,Married,Germany,2025-10-12
2260,13259,AW00013259,Allen,Garcia,Male,1963-05-07,Married,Germany,2025-10-12
2261,13260,AW00013260,James,Flores,Male,1963-04-08,Married,Germany,2025-10-12
2262,13261,AW00013261,Lindsey,Andersen,Female,1962-10-03,Married,Germany,2025-10-12
2263,13262,AW00013262,Jaime,Nara,Male,1963-04-20,Married,United Kingdom,2025-10-12
2264,13263,AW00013263,Kate,Anand,Female,1961-10-22,Single,France,2025-10-12
2265,13264,AW00013264,Melanie,Sanchez,Female,1961-11-20,Married,Germany,2025-10-12
2266,13265,AW00013265,Luke,Adams,Male,1961-07-21,Single,Germany,2025-10-12
2267,13266,AW00013266,Samuel,Wang,Male,1962-01-11,Married,United States,2025-10-12
2268,13267,AW00013267,Matthew,Moore,Male,1937-09-02,Married,Canada,2025-10-12
2269,13268,AW00013268,Katherine,Parker,Female,1938-01-21,Married,Canada,2025-10-12
2270,13269,AW00013269,Rachel,Martin,Female,1937-09-05,Single,United States,2025-10-12
2271,13270,AW00013270,Mason,Baker,Male,1939-04-26,Single,Canada,2025-10-12
2272,13271,AW00013271,Ryan,Anderson,Male,1939-06-19,Married,Canada,2025-10-12
2273,13272,AW00013272,Jordan,Gonzalez,Female,1938-10-12,Single,United States,2025-10-12
2274,13273,AW00013273,Elizabeth,Lee,Female,1938-08-01,Single,United States,2025-10-12
2275,13274,AW00013274,Joshua,Lee,Male,1970-10-01,Single,United States,2025-10-12
2276,13275,AW00013275,Carlos,Murphy,Male,1971-02-24,Married,United States,2025-10-12
2277,13276,AW00013276,Sarah,Johnson,Female,1976-03-16,Married,United States,2025-10-12
2278,13277,AW00013277,Nathan,Brown,Male,1971-02-22,Single,United States,2025-10-12
2279,13278,AW00013278,Jorge,Hu,Male,1971-05-09,Single,United States,2025-10-12
2280,13279,AW00013279,Rachel,Howard,Female,1971-05-02,Married,United States,2025-10-12
2281,13280,AW00013280,Bailey,Adams,Female,1981-02-12,Married,United States,2025-10-12
2282,13281,AW00013281,Brent,Li,Male,1975-05-14,Married,United States,2025-10-12
2283,13282,AW00013282,Madison,Price,Female,1980-12-08,Married,United States,2025-10-12
2284,13283,AW00013283,Dakota,Griffin,Male,1962-06-19,Married,United States,2025-10-12
2285,13284,AW00013284,Victoria,Butler,Female,1962-02-07,Married,Canada,2025-10-12
2286,13285,AW00013285,Kara,Chavez,Female,1968-12-07,Married,Canada,2025-10-12
2287,13286,AW00013286,Hannah,Rodriguez,Female,1974-10-06,Single,United States,2025-10-12
2288,13287,AW00013287,Brandon,Rodriguez,Male,1969-03-02,Single,United States,2025-10-12
2289,13288,AW00013288,Jackson,Lopez,Male,1980-03-15,Married,United States,2025-10-12
2290,13289,AW00013289,Alexandria,Coleman,Female,1978-08-22,Married,Canada,2025-10-12
2291,13290,AW00013290,Jordan,Campbell,Male,1967-12-30,Married,Canada,2025-10-12
2292,13291,AW00013291,Nina,Xu,Female,1967-08-25,Married,United States,2025-10-12
2293,13292,AW00013292,Paula,Carlson,Female,1973-08-08,Single,United States,2025-10-12
2294,13293,AW00013293,Barbara,Lu,Female,1968-01-10,Married,United States,2025-10-12
2295,13294,AW00013294,Cassidy,Hughes,Female,1966-12-09,Married,United States,2025-10-12
2296,13295,AW00013295,Jasmine,Jackson,Female,1972-10-19,Married,United States,2025-10-12
2297,13296,AW00013296,Seth,Anderson,Male,1966-11-18,Married,United States,2025-10-12
2298,13297,AW00013297,Arthur,Rubio,Male,1966-12-20,Married,United States,2025-10-12
2299,13298,AW00013298,Anna,Harris,Female,1972-07-23,Married,United States,2025-10-12
2300,13299,AW00013299,Vanessa,Ross,Female,1967-04-14,Married,United States,2025-10-12
2301,13300,AW00013300,Timothy,Hernandez,Male,1966-09-03,Married,United States,2025-10-12
2302,13301,AW00013301,Angela,Stewart,Female,1966-01-30,Single,United States,2025-10-12
2303,13302,AW00013302,Cole,Torres,Male,1961-02-14,Single,United States,2025-10-12
2304,13303,AW00013303,Jonathan,Martinez,Male,1966-09-30,Married,Canada,2025-10-12
2305,13304,AW00013304,Sara,Peterson,Female,1961-06-24,Single,United States,2025-10-12
2306,13305,AW00013305,Oscar,Alexander,Male,1971-09-18,Married,United States,2025-10-12
2307,13306,AW00013306,Kaitlyn,Cox,Female,1961-05-27,Married,United States,2025-10-12
2308,13307,AW00013307,Michelle,Stone,Female,1940-11-09,Married,United States,2025-10-12
2309,13308,AW00013308,Kaitlyn,King,Female,1941-09-15,Married,United States,2025-10-12
2310,13309,AW00013309,Angela,Sanders,Female,1947-05-18,Married,United States,2025-10-12
2311,13310,AW00013310,Miguel,Barnes,Male,1966-05-18,Married,United States,2025-10-12
2312,13311,AW00013311,Isabella,Reed,Female,1965-09-23,Married,United States,2025-10-12
2313,13312,AW00013312,Natalie,Jenkins,Female,1965-11-17,Married,United States,2025-10-12
2314,13313,AW00013313,Megan,Stone,Female,1971-09-07,Married,United States,2025-10-12
2315,13314,AW00013314,Jordan,Hernandez,Male,1966-01-31,Married,United States,2025-10-12
2316,13315,AW00013315,Lucas,Thomas,Male,1959-10-01,Married,United States,2025-10-12
2317,13316,AW00013316,Angel,Rivera,Male,1959-10-15,Married,United States,2025-10-12
2318,13317,AW00013317,Jeremiah,Long,Male,1960-03-08,Single,United States,2025-10-12
2319,13318,AW00013318,Amber,Perez,Female,1959-08-25,Married,Canada,2025-10-12
2320,13319,AW00013319,Charles,Howard,Male,1959-08-30,Single,United States,2025-10-12
2321,13320,AW00013320,Jasmine,Jones,Female,1958-11-15,Single,United States,2025-10-12
2322,13321,AW00013321,Arianna,Barnes,Female,1959-04-18,Single,United States,2025-10-12
2323,13322,AW00013322,Elizabeth,Patterson,Female,1958-11-19,Single,United States,2025-10-12
2324,13323,AW00013323,Adam,Adams,Male,1958-09-19,Married,United States,2025-10-12
2325,13324,AW00013324,Florian,Stiller,Female,1943-03-20,Married,United States,2025-10-12
2326,13325,AW00013325,Marcus,Wright,Male,1943-07-04,Married,United States,2025-10-12
2327,13326,AW00013326,Bob,Fernandez,Male,1944-02-13,Married,United States,2025-10-12
2328,13327,AW00013327,Isabelle,Russell,Female,1944-01-08,Married,United States,2025-10-12
2329,13328,AW00013328,Albert,Serrano,Male,1945-01-13,Single,Canada,2025-10-12
2330,13329,AW00013329,Jake,Wang,Male,1944-09-01,Married,United States,2025-10-12
2331,13330,AW00013330,Maria,Patterson,Female,1945-05-01,Married,Canada,2025-10-12
2332,13331,AW00013331,Lauren,Diaz,Female,1945-05-21,Married,United States,2025-10-12
2333,13332,AW00013332,Neil,Alonso,Male,1946-04-02,Married,United States,2025-10-12
2334,13333,AW00013333,Tara,Chander,Female,1945-08-12,Married,United States,2025-10-12
2335,13334,AW00013334,Melanie,Rivera,Female,1945-10-18,Married,United States,2025-10-12
2336,13335,AW00013335,Alyssa,Barnes,Female,1951-02-17,Single,United States,2025-10-12
2337,13336,AW00013336,Deanna,Gill,Female,1946-04-20,Married,United States,2025-10-12
2338,13337,AW00013337,Lauren,Cox,Female,1953-05-05,Married,United States,2025-10-12
2339,13338,AW00013338,Jada,Carter,Female,1953-08-08,Single,United States,2025-10-12
2340,13339,AW00013339,Nicole,Clark,Female,1947-07-19,Single,United States,2025-10-12
2341,13340,AW00013340,Natalie,Edwards,Female,1947-10-31,Married,United States,2025-10-12
2342,13341,AW00013341,Lucas,King,Male,1948-03-14,Married,United States,2025-10-12
2343,13342,AW00013342,Brandon,Jackson,Male,1947-12-15,Single,United States,2025-10-12
2344,13343,AW00013343,Melanie,Bradley,Female,1953-09-21,Married,Canada,2025-10-12
2345,13344,AW00013344,Caitlin,Reed,Female,1948-03-10,Married,United States,2025-10-12
2346,13345,AW00013345,Dalton,Butler,Male,1947-08-30,Married,Canada,2025-10-12
2347,13346,AW00013346,Gregory,Chande,Male,1948-11-22,Single,United States,2025-10-12
2348,13347,AW00013347,Rachel,Hall,Female,1948-07-01,Married,United States,2025-10-12
2349,13348,AW00013348,Noah,Young,Male,1948-08-18,Married,United States,2025-10-12
2350,13349,AW00013349,Kaitlyn,Gonzalez,Female,1949-04-04,Married,United States,2025-10-12
2351,13350,AW00013350,Isaac,Sandberg,Male,1949-03-02,Married,Canada,2025-10-12
2352,13351,AW00013351,Mariah,Cox,Female,1949-10-25,Single,United States,2025-10-12
2353,13352,AW00013352,Joseph,Davis,Male,1955-03-03,Single,United States,2025-10-12
2354,13353,AW00013353,Jordyn,Coleman,Female,1955-09-22,Single,United States,2025-10-12
2355,13354,AW00013354,Eric,Campbell,Male,1955-11-08,Married,United States,2025-10-12
2356,13355,AW00013355,Jackson,Jai,Male,1950-03-24,Married,United States,2025-10-12
2357,13356,AW00013356,Stefanie,Prasad,Female,1950-11-04,Married,United States,2025-10-12
2358,13357,AW00013357,Blake,Gonzales,Male,1951-03-27,Single,United States,2025-10-12
2359,13358,AW00013358,Alexandra,Edwards,Female,1950-12-13,Married,Canada,2025-10-12
2360,13359,AW00013359,Ian,Wood,Male,1951-03-02,Married,United States,2025-10-12
2361,13360,AW00013360,Jada,Cook,Female,1951-07-03,Married,United States,2025-10-12
2362,13361,AW00013361,Cameron,Jai,Male,1952-02-29,Married,United States,2025-10-12
2363,13362,AW00013362,Destiny,Morgan,Female,1962-08-08,Single,United States,2025-10-12
2364,13363,AW00013363,Sydney,Allen,Female,1951-12-14,Married,United States,2025-10-12
2365,13364,AW00013364,Natalie,Anderson,Female,1952-04-01,Single,United States,2025-10-12
2366,13365,AW00013365,Luke,Shan,Male,1957-09-21,Married,United States,2025-10-12
2367,13366,AW00013366,Austin,Davis,Male,1957-05-06,Married,Canada,2025-10-12
2368,13367,AW00013367,Savannah,Edwards,Female,1952-10-11,Married,United States,2025-10-12
2369,13368,AW00013368,Kyle,Henderson,Male,1969-12-18,Married,United States,2025-10-12
2370,13369,AW00013369,Mariah,Henderson,Female,1953-02-13,Married,United States,2025-10-12
2371,13370,AW00013370,Blake,Ross,Male,1959-03-19,Married,United States,2025-10-12
2372,13371,AW00013371,Sydney,Gonzales,Female,1959-11-17,Single,United States,2025-10-12
2373,13372,AW00013372,Isaac,Edwards,Male,1954-05-28,Married,United States,2025-10-12
2374,13373,AW00013373,Michelle,Murphy,Female,1953-09-01,Single,United States,2025-10-12
2375,13374,AW00013374,Marco,Martinez,Male,1959-05-17,Married,United States,2025-10-12
2376,13375,AW00013375,Jason,Kumar,Male,1953-10-09,Married,United States,2025-10-12
2377,13376,AW00013376,Jerry,Rai,Male,1959-08-31,Married,United States,2025-10-12
2378,13377,AW00013377,Thomas,Hernandez,Male,1953-09-13,Married,United States,2025-10-12
2379,13378,AW00013378,Alexandra,Bailey,Female,1959-09-14,Married,United States,2025-10-12
2380,13379,AW00013379,Bailey,Morris,Female,1954-11-11,Single,United States,2025-10-12
2381,13380,AW00013380,Katherine,Scott,Female,1955-04-24,Married,United States,2025-10-12
2382,13381,AW00013381,Vanessa,Jenkins,Female,1960-03-18,Married,United States,2025-10-12
2383,13382,AW00013382,Richard,Rogers,Male,1960-02-01,Married,United States,2025-10-12
2384,13383,AW00013383,Natalie,Wright,Female,1961-09-29,Single,United States,2025-10-12
2385,13384,AW00013384,Mario,Ashe,Male,1956-04-23,Single,United States,2025-10-12
2386,13385,AW00013385,Danielle,Cook,Female,1956-05-26,Single,United States,2025-10-12
2387,13386,AW00013386,Samuel,Patterson,Male,1955-07-26,Married,United States,2025-10-12
2388,13387,AW00013387,Miranda,Jenkins,Female,1955-09-18,Married,United States,2025-10-12
2389,13388,AW00013388,Marshall,Shen,Male,1955-12-11,Single,United States,2025-10-12
2390,13389,AW00013389,Madison,Thomas,Female,1956-05-19,Married,United States,2025-10-12
2391,13390,AW00013390,Julia,Collins,Female,1955-11-23,Married,United States,2025-10-12
2392,13391,AW00013391,Brenda,Malhotra,Female,1956-08-26,Married,Canada,2025-10-12
2393,13392,AW00013392,Hunter,Parker,Male,1956-10-30,Married,United States,2025-10-12
2394,13393,AW00013393,Willie,Kumar,Male,1956-10-15,Married,United States,2025-10-12
2395,13394,AW00013394,Matthew,Clark,Male,1956-09-11,Single,United States,2025-10-12
2396,13395,AW00013395,Gabriel,Li,Male,1957-01-11,Married,United States,2025-10-12
2397,13396,AW00013396,David,Kumar,Male,1956-12-24,Married,United States,2025-10-12
2398,13397,AW00013397,Adam,Mitchell,Male,1962-04-04,Married,United States,2025-10-12
2399,13398,AW00013398,Logan,Ross,Male,1973-09-12,Married,United States,2025-10-12
2400,13399,AW00013399,Edward,Young,Male,1956-09-17,Married,United States,2025-10-12
2401,13400,AW00013400,Julia,Thomas,Female,1962-08-08,Married,United States,2025-10-12
2402,13401,AW00013401,Erin,Bradley,Female,1963-02-18,Single,United States,2025-10-12
2403,13402,AW00013402,Gabriel,Turner,Male,1957-09-25,Married,United States,2025-10-12
2404,13403,AW00013403,Jennifer,Jackson,Female,1957-10-30,Single,United States,2025-10-12
2405,13404,AW00013404,Kelvin,Yang,Male,1975-03-09,Married,United Kingdom,2025-10-12
2406,13405,AW00013405,Ethan,Bryant,Male,1963-04-04,Married,France,2025-10-12
2407,13406,AW00013406,Craig,Jiménez,Male,1962-07-05,Married,Germany,2025-10-12
2408,13407,AW00013407,Cassandra,Rana,Female,1963-04-06,Single,United Kingdom,2025-10-12
2409,13408,AW00013408,Katherine,Gonzales,Female,1962-10-06,Married,United Kingdom,2025-10-12
2410,13409,AW00013409,Cory,Fernandez,Male,1966-03-22,Married,France,2025-10-12
2411,13410,AW00013410,Jillian,Madan,Female,1961-05-18,Married,Germany,2025-10-12
2412,13411,AW00013411,Jacquelyn,Blanco,Female,1960-12-30,Married,United Kingdom,2025-10-12
2413,13412,AW00013412,Rafael,Zhao,Male,1961-04-12,Married,United Kingdom,2025-10-12
2414,13413,AW00013413,Fernando,Phillips,Male,1938-05-18,Married,United States,2025-10-12
2415,13414,AW00013414,Miguel,Wilson,Male,1938-12-29,Married,United States,2025-10-12
2416,13415,AW00013415,Marcus,Rogers,Male,1938-10-04,Single,United States,2025-10-12
2417,13416,AW00013416,Richard,Roberts,Male,1944-11-16,Single,United States,2025-10-12
2418,13417,AW00013417,Ian,Cox,Male,,Married,United States,2025-10-12
2419,13418,AW00013418,Devin,Cox,Male,1970-12-01,Married,Canada,2025-10-12
2420,13419,AW00013419,Lauren,Coleman,Female,1970-12-21,Married,United States,2025-10-12
2421,13420,AW00013420,Jordan,Turner,Female,1971-01-30,Married,United States,2025-10-12
2422,13421,AW00013421,Alyssa,Patterson,Female,1970-12-21,Married,United States,2025-10-12
2423,13422,AW00013422,Jacqueline,Washington,Female,1982-03-13,Single,United States,2025-10-12
2424,13423,AW00013423,Alex,Peterson,Male,1969-09-03,Single,Canada,2025-10-12
2425,13424,AW00013424,Jasmine,Thomas,Female,1981-03-16,Married,United States,2025-10-12
2426,13425,AW00013425,Jose,Garcia,Male,1970-01-03,Married,United States,2025-10-12
2427,13426,AW00013426,Taylor,Williams,Female,1969-12-10,Single,United States,2025-10-12
2428,13427,AW00013427,Connor,Winston,Male,1975-03-08,Single,United States,2025-10-12
2429,13428,AW00013428,Marcus,Ramirez,Male,1970-06-09,Married,United States,2025-10-12
2430,13429,AW00013429,Gabrielle,Washington,Female,1969-08-03,Married,United States,2025-10-12
2431,13430,AW00013430,Edward,Griffin,Male,1980-11-07,Married,United States,2025-10-12
2432,13431,AW00013431,Bryan,James,Male,1962-01-31,Married,United States,2025-10-12
2433,13432,AW00013432,Dalton,Wood,Male,1978-06-14,Single,United States,2025-10-12
2434,13433,AW00013433,Jessie,Vazquez,Female,1961-09-08,Single,United States,2025-10-12
2435,13434,AW00013434,Kaitlyn,Wright,Female,1940-06-03,Single,Canada,2025-10-12
2436,13435,AW00013435,Tracy,Pal,Female,1940-03-16,Married,United States,2025-10-12
2437,13436,AW00013436,Gail,Griffin,Female,1968-07-03,Single,United States,2025-10-12
2438,13437,AW00013437,Ethan,Flores,Male,1974-08-22,Married,United States,2025-10-12
2439,13438,AW00013438,Chloe,Griffin,Female,1969-04-21,Single,United States,2025-10-12
2440,13439,AW00013439,Arturo,Lin,Male,1968-09-12,Married,United States,2025-10-12
2441,13440,AW00013440,Sydney,Miller,Female,1973-02-14,Single,Canada,2025-10-12
2442,13441,AW00013441,Omar,Zhang,Male,1973-05-10,Married,United States,2025-10-12
2443,13442,AW00013442,Paula,Vazquez,Female,1968-02-29,Single,United States,2025-10-12
2444,13443,AW00013443,Jasmine,White,Female,1968-01-07,Married,United States,2025-10-12
2445,13444,AW00013444,Abby,Lopez,Female,1967-11-02,Single,United States,2025-10-12
2446,13445,AW00013445,Logan,Davis,Male,1968-02-01,Married,United States,2025-10-12
2447,13446,AW00013446,Katelyn,Scott,Female,1967-10-07,Single,United States,2025-10-12
